id,name,state_id,in_state_tuition,out_state_tuition,acceptance_rate,designation,size,midpoint_ACT,midpoint_SAT,school_site
459204,Norco College,5,1416,7356,,1,7867,,,www.norcocollege.edu/Pages/index.aspx
459213,Dorsey Business Schools-Saginaw,22,18096,18096,,3,207,,,www.dorsey.edu
459222,Milan Institute of Cosmetology-La Quinta,5,,,,3,176,,,www.milaninstitute.edu
459231,Milan Institute-Nampa,12,,,,3,158,,,www.milaninstitute.edu
459259,Milan Institute of Cosmetology-El Paso,43,,,,3,410,,,www.milaninstitute.edu
459268,Universal Technical Institute - Dallas Fort Worth,43,,,,3,1212,,,www.uti.edu
459277,Park Avenue School of Cosmetology,23,,,,3,60,,,www.parkavenuecosmetology.com
459286,Salter School of Nursing and Allied Health,29,,,,3,270,,,www.salternursing.com
459295,Salter School-New Bedford,21,,,,3,180,,,salterschool.com
459301,Harris School of Business-Upper Darby Campus,38,,,,3,776,,,www.harrisschool.edu
459310,Brown Mackie College-San Antonio,43,12483,12483,,3,841,,,www.brownmackie.edu
459329,Cortiva Institute-New Jersey,30,9884,9884,,3,71,,,https://www.cortiva.com
459338,Cambridge Junior College-Woodland,5,,,0.8065,3,78,,,www.cambridge.edu
459347,ICPR Junior College-Manati,53,6634,6634,,3,506,,,www.icprjc.edu
459356,Ridley-Lowell Business & Technical Institute-Danbury,7,,,,3,103,,,www.ridley.edu
459365,Artistic Nails and Beauty Academy-Lakeland,9,,,,3,208,,,www.artisticbeautyschool.com/
459374,Paul Mitchell the School-Murfreesboro,42,,,,3,191,,,www.paulmitchelltheschool.com
459392,Allied American University,5,,,,3,2202,,,allied.edu
459408,American Sentinel University,6,,,,3,1701,,,www.americansentinel.edu
459417,Tribeca Flashpoint College,13,25600,25600,0.8994,3,353,,,www.tribecaflashpoint.edu/
459426,Hawaii Medical College,11,14425,14425,,3,3,,,www.hmi.edu
459435,Carolina College of Hair Design,33,,,,3,65,,,carolinacollege.com
459444,Virginia College-Baton Rouge,18,13932,13932,,3,589,,,www.vc.edu/campus/baton-rouge-louisiana-college.cfm
459453,Remington College-Heathrow Campus,9,14250,14250,0.5929,2,255,,,www.remingtoncollege.edu/
459462,College of Massage Therapy,12,,,0.7097,1,35,,,www.collegemassagetherapy.com
459471,Miller-Motte College-Jacksonville,33,10080,10080,,3,496,,,www.miller-motte.edu
459480,Miller-Motte Technical College-Augusta,10,10125,10125,,3,466,,,www.miller-motte.edu
459499,Miller-Motte Technical College-Conway,40,10422,10422,,3,622,,,www.miller-motte.edu
459514,Virginia College-Macon,10,13932,13932,,3,433,,,www.vc.edu/campus/macon-georgia-college.cfm
459523,Virginia College-Spartanburg,40,13932,13932,,3,413,,,www.vc.edu/campus/spartanburg-south-carolina-college.cfm
459532,Aveda Institute-Portland,37,,,,3,361,,,avedapdx.com
459541,Chamberlain College of Nursing-Virginia,46,17280,17280,0.3333,3,394,,,www.chamberlain.edu
459550,Summit Salon Academy-Cincinnati,35,,,,3,68,,,www.summitsalonacademy.org
459569,Penrose Academy,3,,,,3,186,,,penrose.edu/
459578,Virginia College-Richmond,46,13932,13932,,3,446,,,www.vc.edu/campus/richmond-virginia-college.cfm
459587,Skin Institute,25,,,,3,47,,,www.skininstitute.edu
459596,Northwest Institute of Literary Arts,47,,,,2,,,,www.nila.edu/mfa
459602,Body Therapy Institute,33,,,,3,94,,,www.bti.edu
459611,Beauty Academy of South Florida,9,,,,3,239,,,www.basf.edu
459620,Ogle School Hair Skin Nails-North Dallas,43,,,,3,94,,,www.ogleschool.com
459639,The Salon Professional Academy-North Little Rock,4,,,,3,76,,,littlerockbeautyschool.com/
459648,The Salon Professional Academy-St Charles,25,,,,3,69,,,tspastlouis.com
459657,American College for Medical Careers,9,,,,3,377,,,www.acmc.edu
459666,Mildred Elley-New York Campus,32,12165,12165,,3,590,,,www.mildred-elley.edu
459675,National Paralegal College,3,6795,6795,,3,1042,,,nationalparalegal.edu
459684,Carolina College of Biblical Studies,33,4725,4725,,2,111,,,ccbs.edu
459693,Star Career Academy-Audubon,38,,,,3,221,,,starcareer.edu/campuses/norristown-valley-forge-area-pa-campus/
459709,Allstate Hairstyling & Barber College,35,,,,3,34,,,www.allstatehairstyling.com
459718,Oxford Graduate School,42,,,,2,,,,www.ogs.edu/
459727,Jung Tao School of Classical Chinese Medicine,33,,,,2,,,,www.jungtao.edu
459736,New York Film Academy,5,,,,3,1453,,,www.nyfa.edu
459745,The Collective School Of Music,32,30250,30250,,3,52,,,thecollective.edu/
459824,International College of Cosmetology,5,,,,3,165,,,www.icoc.edu
459833,Bella Capelli Academy,38,,,,3,209,,,monroeville.paulmitchell.edu/
459842,Institute of Medical Careers,38,,,,3,100,,,www.imc.edu
459851,Toni & Guy Hairdressing Academy-Modesto,5,,,,3,69,,,modesto.toniguy.edu/
459930,Georgia Christian University,10,5125,5125,,2,165,,,www.gcuniv.edu
459958,Flagler Technical Institute,9,,,,1,269,,,fti.flaglerschools.com
459967,Galaxy Medical College,5,,,,3,31,,,www.galaxymedcollege.com
459985,American Medical Sciences Center,5,,,,3,84,,,www.amscedu.com
459994,Mandalyn Academy,44,,,,3,63,,,www.mandalynacademy.com
460002,Jose Maria Vargas University,9,10480,10480,,3,30,,,www.jmvu.edu/
460011,Laird Institute of Spa Therapy,29,,,,3,58,,,www.lairdinstitute.com
460020,D A Dorsey Technical College,9,,,,1,217,,,dadorsey.dadeschools.net/
460039,Keweenaw Bay Ojibwa Community College,22,2660,2660,,1,85,,,www.kbocc.edu
460048,Meridian Institute of Surgical Assisting,42,,,,3,383,,,www.meridian-institute.edu
460057,Mauna Loa Helicopters,11,,,,3,8,,,maunaloahelicopters.com
460066,Acaydia School of Aesthetics,44,,,,3,22,,,www.acaydia.com
460075,Manhattan Institute,32,,,,3,1221,,,www.manhattaninstitute.com/
460093,Cosmetic Arts Institute,40,,,,3,44,,,www.cosmeticartsinstitute.edu
460109,Holistic Massage Training Institute,20,,,,3,31,,,www.massagetrainingbaltimore.com
460118,Diamonds Cosmetology College,43,,,,3,70,,,www.diamondscosmetology.com/
460127,Tramy Beauty School,5,,,,3,158,,,WWW.TRAMYBEAUTYSCHOOL.EDU
460136,Northern Virginia School of Therapeutic Massage,46,,,,3,89,,,www.nvschoolofmassage.com/
460145,Paul Mitchell the School-St Louis,25,,,,3,169,,,school.paulmitchell.edu/st-louis-mo
460181,Advanced Training Institute,28,,,,3,436,,,www.atitraining.com
460190,Cosmopolitan Beauty and Tech School,46,,,,3,110,,,www.cosmopolitan.edu
460206,Salon 496 Barber Academy,40,,,,3,22,,,www.salon496.org
460215,Shepherds Theological Seminary,33,,,,2,2,,,shepherds.edu
460349,Taylor Andrews Academy of Hair Design-West Jordan,44,,,,3,126,,,www.taylorandrew.com/
460358,Santa Ana Beauty Academy,5,,,,3,57,,,www.saba-ca.com
460367,Grace College of Divinity,33,3520,3520,,2,111,,,www.GCD.edu
460394,Cosmetology College of Franklin County,25,,,,3,16,,,cosmetologycollegefranklincounty.com/
460446,Rochester School of Hair Design,23,,,,3,41,,,www.rochesterschoolofhairdesign.com
460455,Aveda Institute-New Mexico,31,,,,3,135,,,www.avedanm.com
460464,Nashville Barber and Style Academy,42,,,,3,37,,,www.nashvillebarberandstyleacademy.com
460473,American Trade School,25,,,,3,113,,,www.americantradeschool.edu
460482,Estelle Skin Care and Spa Institute,13,,,,3,86,,,www.skincareandspainstitute.com/
460516,Paul Mitchell the School-Honolulu,11,,,,3,146,,,honolulu.paulmitchell.edu/
460525,Elite Cosmetology School,5,,,,3,91,,,elitecosmetologyschool.com
460534,American Technical Institute,53,,,,3,35,,,www.amtecpr.com/
460543,Bergin University of Canine Studies,5,,,,2,43,,,www.berginu.edu
460552,Aveda Institute-Boise,12,,,,3,58,,,www.avedaboise.com
460561,American Health Institute,9,,,,3,73,,,www.americanhealth.edu
460570,Pima Medical Institute-Aurora,6,,,,3,315,,,pmi.edu
460589,Real Barbers College,5,,,,3,150,,,www.therealbarbercollege.com
460598,Capilo School of Hair Design,19,,,,3,147,,,www.capilo.com
460613,Pure Aesthetics,3,,,,3,33,,,www.pureaesthetics.edu
460631,Lindsey Institute of Cosmetology,17,,,,3,102,,,www.lindseyinstitute.com
460640,The Salon Professional Academy-Iowa City,15,,,,3,47,,,tspaiowacity.com/
460659,Buckner Barber School,43,,,,3,26,,,bucknerbarberschool.com/
460677,Simmons College of Kentucky,17,4620,4620,,2,255,,,www.simmonscollegeky.edu
460695,Atelier Esthetique Institute of Esthetics,32,,,,3,127,,,www.aeinstitute.net
460701,Ashdown College of Health Sciences,5,11186,11186,,3,31,,,ashdowncollege.edu
460710,Advanced College of Cosmetology,49,,,,3,45,,,www.accsuccess.com
460729,North American University,43,11900,11900,,2,419,,,www.na.edu
460738,Entourage Institute of Beauty and Esthetics,16,,,,3,111,,,www.entouragebeauty.com
460747,United Beauty College,6,,,,3,91,,,ubc-denver.com/
460756,Cinta Aveda Institute,5,,,,3,241,,,www.cintaaveda.com
460765,Long Island Nail & Skin Care Institute,32,,,,3,145,,,www.linailskincare.com
460774,Mesivta Keser Torah,30,13400,13400,1,2,41,,,
460783,Southern California Health Institute,5,,,,3,329,,,www.sochi.edu
460808,Best Care Training Institute,30,,,,3,54,,,bestcarehealth.com
460817,First Class Cosmetology School,49,,,,3,78,,,firstclasscosmetologyschool.com
460826,Millennia Atlantic University,9,8372,8372,,3,95,,,www.maufl.edu
460835,Abcott Institute,22,,,,3,136,,,www.abcott.edu
460844,The Salon Professional Academy-Kenosha,49,,,,3,89,,,kenoshatspa.com/
460853,Paul Mitchell the School-Indianapolis,14,,,,3,167,,,indianapolis.paulmitchell.edu
460862,Taylor Andrews Academy-St George,44,,,,3,109,,,www.taylorandrewstgeorge.com
460871,Seymour Beauty Academy,25,,,,3,22,,,www.SeymourBeautyAcademy.com
460899,Protege Academy,22,,,,3,105,,,www.protegeacademy.com
460905,Colorado Academy of Veterinary Technology,6,15223,15223,0.9091,3,72,,,www.cavt.edu
460914,Northeast Technical Institute,19,,,,3,453,,,www.ntinow.edu
460923,Salinas Beauty College Inc,5,,,,3,59,,,salinasbeautycollege.com
460932,Academy for Salon Professionals,5,,,,3,125,,,www.southbayacademyforsalonpros.com/
460941,Elite School of Cosmetology,35,,,,3,40,,,www.eliteschoolofcosmetology.com
460950,Paul Mitchell the School-Las Vegas,28,,,,3,284,,,lasvegas.paulmitchell.edu/
460969,The Salon Professional Academy-Kokomo,14,,,,3,97,,,kokomotspa.com/
460978,Hair Academy,1,,,,3,12,,,www.thehairacademyllc.com
460987,Florida Academy,9,,,,3,200,,,www.florida-academy.edu
460996,Institute for Doctoral Studies in the Visual Arts,19,,,,2,,,,www.idsva.edu
461005,State Career College,13,,,,3,97,,,www.statecareercollege.edu
461014,Paul Mitchell The School-Spokane,47,,,,3,224,,,spokane.paulmitchell.edu
461023,J Renee College,13,,,,3,83,,,www.JRenee.edu
461032,National Personal Training Institute of Colorado,6,,,,3,97,,,www.personaltraininginstitute.edu
461041,International College of Beauty Arts & Sciences,5,,,,3,53,,,www.icbas.edu/
461111,The Salon Professional Academy-Shorewood,13,,,,3,60,,,www.thesalonprofessionalacademy.com/
461120,John Paul the Great Catholic University,5,24900,24900,0.875,2,195,24,1086,www.jpcatholic.com/
461139,ITT Technical Institute-Durham,33,18048,18048,0.873,3,216,,,www.itt-tech.edu
461148,ITT Technical Institute-Hanover,20,18048,18048,0.8476,3,342,,,www.itt-tech.edu
461157,University of Phoenix-Mississippi,24,9480,9480,,3,49,,,www.phoenix.edu
461175,Independence University,44,16968,16968,,2,4241,,,www.independence.edu
461193,National American University-Tulsa,36,13071,13071,,3,228,,,www.national.edu/locations/campuses/tulsa/
461218,National American University-Centennial,6,13071,13071,,3,108,,,www.national.edu/locations/campuses/centennial/
461227,National American University-Lee's Summit,25,13071,13071,,3,309,,,www.national.edu/locations/campuses/lees-summit/
461236,National American University-Colorado Springs South,6,13071,13071,,3,233,,,www.national.edu/locations/campuses/colorado-springs-south/
461245,Globe University-Appleton,49,14040,14040,,3,194,,,www.globeuniversity.edu/
461254,Salter College-Chicopee,21,,,,3,81,,,www.salter.edu
461263,Chamberlain College of Nursing-Missouri,25,17280,17280,0.5714,3,508,,,www.chamberlain.edu
461272,Chamberlain College of Nursing-Texas,43,17280,17280,0.8889,3,399,,,www.chamberlain.edu
461281,ITT Technical Institute-Oakland,5,18048,18048,0.8138,3,170,,,www.itt-tech.edu/npc
461290,Continental School of Beauty Culture-Mattydale,32,,,,3,242,,,www.continentalnow.com/index.php
461306,Everest College-Bedford Park,13,,,,3,393,,,www.everest.edu/campus/bedford_park
461315,Fortis College-Akron,35,,,,3,93,,,www.fortis.edu
461324,Carrington College-Pomona,5,,,0.9855,3,374,,,www.carrington.edu
461333,Regency Beauty Institute-Copperwood,43,,,,3,108,,,www.regency.edu
461342,Regency Beauty Institute-Little Rock,4,,,,3,77,,,www.regency.edu
461351,Regency Beauty Institute-Baltimore Golden Ring,20,,,,3,73,,,www.regency.edu
461360,Regency Beauty Institute-El Paso,43,,,,3,95,,,www.regency.edu
461379,Regency Beauty Institute-Jacksonville Regency,9,,,,3,33,,,www.regency.edu
461388,Regency Beauty Institute-Knoxville,42,,,,3,49,,,www.regency.edu
461397,Regency Beauty Institute-Fayetteville,4,,,,3,47,,,www.regency.edu
461412,Regency Beauty Institute-Lansing,22,,,,3,51,,,www.regency.edu
461421,Regency Beauty Institute-Jacksonville Orange Park,9,,,,3,42,,,www.regency.edu
461430,Regency Beauty Institute-Crystal Lake,13,,,,3,65,,,www.regency.edu
461449,Regency Beauty Institute-Manassas,46,,,,3,86,,,www.regency.edu
461476,Regency Beauty Institute-Castleton,14,,,,3,84,,,www.regency.edu
461485,Regency Beauty Institute-North Nashville,42,,,,3,67,,,www.regency.edu
461494,Regency Beauty Institute-Round Rock,43,,,,3,119,,,www.regency.edu
461500,Regency Beauty Institute-Merrillville,14,,,,3,122,,,www.regency.edu
461528,Regency Beauty Institute-Roanoke,46,,,,3,60,,,www.regency.edu
461537,Regency Beauty Institute-Toledo,35,,,,3,46,,,www.regency.edu
461546,Regency Beauty Institute-SW Houston,43,,,,3,104,,,www.regency.edu
461555,Everest College-Atlanta West,10,,,,3,628,,,www.everest.edu/campus/atlanta_west
461564,Broadview University-Boise,12,13500,13500,,3,110,,,www.broadviewuniversity.edu/
461573,Advanced Institute of Hair Design-Madison,49,,,,3,63,,,www.vicibeautyschool.com
461582,Paul Mitchell The School-Columbia,40,,,,3,156,,,columbia.paulmitchell.edu
461591,Paul Mitchell The School-Charleston,40,,,,3,201,,,charleston.paulmitchell.edu
461607,Everest College-Melrose Park,13,,,,3,389,,,www.everest.edu/campus/melrose_park
461625,Kenneth Shuler School of Cosmetology-Greenville,40,,,,3,170,,,kennethshuler.com
461643,South University-Accelerated Graduate Programs,10,,,,3,,,,www.southuniversity.edu/savannah/business-administration-degree-amba-215312.aspx
461652,South University-The Art Institute of Fort Worth,43,17668,17668,,3,329,,,www.artinstitutes.edu/fort-worth/
461670,South University-Novi,22,16360,16360,,3,382,,,southuniversity.edu
461689,Northwest College-Eugene,37,,,,2,199,,,www.nwcollege.edu
461698,Northwest College-Tualatin,37,,,,2,102,,,www.nwcollege.edu
461704,Harrison College-Morrisville,33,17025,17025,1,3,200,,,harrison.edu
461713,National University College-Caguas,53,6495,6495,0.8421,3,1032,,,www.nuc.edu
461722,Beauty Schools of America,9,,,,3,349,,,www.bsa.edu
461731,CET-Soledad,5,,,,2,94,,,cetweb.org/index.php
461740,MarJon School of Beauty ltd-Lockport,32,,,,3,25,,,www.marjonbeauty.com/
461759,Houston Training Schools-Southwest,43,,,,3,130,,,houstontrainingschools.net
461768,Vanguard College of Cosmetology-Metairie,18,,,,3,111,,,vanguard.paulmitchell.edu
461777,New England Tractor Trailer Training School of Massachusetts,21,10245,10245,,3,300,,,www.nettts.com
461786,Heritage College-Columbus,35,,,,3,506,,,www.heritage-education.com
461795,Utah College of Massage Therapy-Vegas,28,,,,3,435,,,www.steinered.com/
461801,Utah College of Massage Therapy-Tempe,3,,,,3,329,,,www.steinered.com/
461810,Utah College of Massage Therapy-Phoenix,3,,,,3,462,,,www.steinered.com/
461829,Utah College of Massage Therapy-Westminster,6,,,,3,176,,,www.steinered.com/
461838,Utah College of Massage Therapy-Aurora,6,,,,3,256,,,www.steinered.com/
461847,Tint School of Makeup and Cosmetology-Grand Prairie,43,,,,3,124,,,tintschoolofmakeupandcosmetology.com/
461856,Dewey University-Hatillo,53,9260,9260,,2,158,,,dewey.edu
461865,Dewey University-Manati,53,9260,9260,,2,584,,,dewey.edu
461874,Baltimore School of Massage-York,38,,,,3,38,,,www.steinered.com/
461883,Allen School-Phoenix,3,,,,3,962,,,www.allenschool.edu
461892,Oklahoma Technical College,36,,,,3,168,,,www.oklahomatechnicalcollege.com/
461908,Midwest Technical Institute-Moline,13,,,,3,289,,,www.midwesttech.edu
461917,Star Career Academy-Clifton,30,,,,3,266,,,www.starcareeracademy.com/location/clifton-campus/
461926,Unitech Training Academy-Alexandria,18,,,,3,91,,,www.unitechtrainingacademy.com
461935,Unitech Training Academy-Lake Charles,18,,,,3,97,,,www.unitechtrainingacademy.com
461944,Aveda Institute-Los Angeles,5,,,,3,166,,,www.avedainstitutelosangeles.com
461953,Buchanan Beauty College of Tullahoma,42,,,,3,20,,,coffeecountybeauty.shutterfly.com
461962,WellSpring School of Allied Health-Lawrence,16,,,,3,43,,,www.wellspring.edu
461971,The Art Institute of Wisconsin,49,14968,14968,,3,529,,,www.artinstitutes.edu/milwaukee/
461980,Brown Mackie College-Birmingham,1,12123,12123,,3,898,,,www.brownmackie.edu
461999,Regina's College of Beauty,10,,,,3,30,,,www.reginascollegeofbeauty.com
462008,Manuel and Theresa's School of Hair Design-Victoria,43,,,,3,30,,,www.manuelandtheresasschoolofhair.com/
462017,Tricoci University of Beauty Culture-Chicago NE,13,,,,3,89,,,www.tricociuniversity.com
462026,ITT Technical Institute-Bradenton,9,,,,3,22,,,www.itt-tech.edu
462035,ITT Technical Institute-Phoenix West,3,18048,18048,0.9624,3,319,,,www.itt-tech.edu
462044,ITT Technical Institute-Brooklyn Center,23,18048,18048,0.8925,3,176,,,www.itt-tech.edu
462053,ITT Technical Institute-Orlando,9,,,,3,225,,,www.itt-tech.edu
462062,ITT Technical Institute-Waco,43,18048,18048,0.9494,3,174,,,www.itt-tech.edu
462071,ITT Technical Institute-Myrtle Beach,40,18048,18048,0.9079,3,152,,,www.itt-tech.edu
462309,Azusa Pacific University College,5,10300,10300,,2,1055,,,www.apu.edu/university-college/
462318,Minneapolis Media Institute,23,22720,22720,,3,143,,,www.mediainstitute.edu/minneapolis-media-institute
462327,CollegeAmerica-Phoenix,3,16968,16968,,2,569,,,www.collegeamerica.edu
462336,Avalon School of Cosmetology-Phoenix,3,,,,3,318,,,avalon.edu/locations/phoenix-az/
462345,Avalon School of Cosmetology-Layton,44,,,,3,165,,,avalon.edu/locations/layton-ut/
462354,Hair Design Institute,9,,,,3,84,,,www.hairdesigninstitute.edu
462363,All-State Career School-Allied Health Campus,38,18003,18003,,3,322,,,www.allstatecareer.edu
462372,Aveda Institute-Des Moines,15,,,,3,199,,,avedainstitutedesmoines.com/
462390,Fortis Institute-Lawrenceville,30,,,,3,290,,,fortis.edu
465812,Relay Graduate School of Education,32,,,,2,,,,www.relay.edu
466152,Brown Mackie College-Oklahoma City,36,12123,12123,,3,329,,,www.brownmackie.edu
466161,Miller-Motte Technical College-Macon,10,9225,9225,,3,363,,,www.miller-motte.edu
466170,Miller-Motte Technical College-Gulfport,24,10500,10500,,3,160,,,www.miller-motte.edu
466189,International Culinary Center-California,5,,,,3,129,,,www.internationalculinarycenter.com
466514,South UniversitySavannah Online,10,14647,14647,,3,8808,,,online.southuniversity.edu/
466523,Miller-Motte Technical College-Roanoke,46,10335,10335,,3,294,,,www.miller-motte.edu
466921,Whitworth University-Adult Degree Programs,47,,,,2,317,,,www.whitworth.edu/Index.aspx
466930,American Broadcasting School-Online Program,36,,,,3,71,,,radioschoolonline.com/homechat.htm
467058,Springfield College-School of Professional and Continuing Studies,21,,,,2,1237,,,www.springfield.edu/school-of-professional-and-continuing-studies
467094,Marian Health Careers Center-Van Nuys Campus,5,,,,3,63,,,www.mariancollege.edu
467155,Sanford-Brown College-Brooklyn Center,23,15638,15638,,3,169,,,www.browncollege.edu/
467340,Milan Institute-Las Vegas,28,,,,3,386,,,www.milaninstitute.edu
467368,Virginia College-Savannah,10,13392,13392,,3,516,,,www.vc.edu/campus/savannah-georgia-college.cfm
467508,Virginia College-Columbus,10,13932,13932,,3,741,,,https://www.vc.edu/college/columbus-georgia-colleges.cfm
467517,Donna's Academy of Hair Design,25,,,,3,31,,,www.donnashairacademymo.com
467526,New York School of Esthetics & Day Spa,32,,,,3,77,,,www.newyorkschoolofesthetics.com
467535,Panache Academy of Beauty,49,,,,3,43,,,panacheacademyofbeauty.com
467544,ASI Career Institute,30,,,,3,109,,,ASI.edu
467553,Midwest Technical Institute-Ridgeland,24,,,,3,422,,,deltatechnicalcollege.com/
467562,Christine Valmy International School of Esthetics & Cosmetology,30,,,,3,115,,,www.christinevalmy.com
467571,City College-Hollywood,9,12782,12782,,2,138,,,www.citycollege.edu
467580,Paul Mitchell the School-Arlington,43,,,,3,268,,,school.paulmitchell.edu/arlington-tx/
467599,Rocky Mountain University of Health Professions,44,,,,3,,,,www.rmuohp.edu
467605,MediaTech Institute-Oceanside,5,,,,3,65,,,www.mediatech.edu
467614,Christie's Education,32,,,,3,,,,www.christies.edu
467623,Prince Institute-Great Lakes,13,9685,9685,,3,51,,,www.princeinstitute.edu
467632,Palmetto Beauty School,40,,,,3,58,,,www.palmettocosmo.com
467641,Paul Mitchell the School-Fort Myers,9,,,,3,112,,,fortmyers.paulmitchell.edu
467650,Paul Mitchell The School-Raleigh,33,,,,3,152,,,raleigh.paulmitchell.edu
467669,Stella and Charles Guttman Community College,32,4842,7542,,1,691,,,www.guttman.cuny.edu/
467678,Lil Lou's Barber College,14,,,,3,77,,,www.lillousbarbercollege.com
467784,Virginia College-Tulsa,36,12160,12160,,3,39,,,www.vc.edu/college/tulsa-oklahoma-colleges.cfm
467793,Criswell College,43,7870,7870,1,2,253,,,www.criswell.edu
467809,Virginia College-Knoxville,42,13932,13932,,3,581,,,www.vc.edu/college/knoxville-colleges-tennessee.cfm
467863,Columbia Academy of Cosmetology,40,,,,3,44,,,columbiaacademyofcosmetology.com
467872,Academy of Couture Art,5,22338,22338,1,3,22,,,www.academyofcoutureart.edu/
467881,Global Institute,53,7550,7550,,3,34,,,globalcaguas.com
467906,Reflections Academy of Beauty,13,,,,3,5,,,www.reflectionsacademyofbeauty.com
468006,University of Cosmetology Arts & Sciences-La Joya,43,,,,3,117,,,www.ucastx.com
468015,Preferred College of Nursing-Van Nuys,5,,,,3,15,,,www.pcn.edu
468024,Bryant & Stratton College-Akron,35,17712,17712,,3,259,,,www.bryantstratton.edu
468246,Annenberg School of Nursing,5,,,,2,19,,,www.asn.edu
468255,American Medical Academy,9,,,,3,247,,,WWW.AMA.EDU
468398,Chamberlain College of Nursing-Georgia,10,17280,17280,0.5455,3,879,,,www.chamberlain.edu
468705,Chamberlain College of Nursing-Indiana,14,17280,17280,0.6667,3,219,,,www.chamberlain.edu
468723,Carrington College-Mesquite,43,,,0.8765,3,270,,,www.carrington.edu
468732,Sessions College for Professional Design,3,8000,8000,0.8571,3,99,,,www.sessions.edu
468769,Virginia College-Shreveport Bossier City,18,12060,12060,,3,357,,,www.vc.edu/campus/shreveport-louisiana-college.cfm
468866,Regency Beauty Institute-Hoover,1,,,,3,46,,,www.regency.edu
468875,Regency Beauty Institute-San Antonio,43,,,,3,33,,,www.regency.edu
468893,Regency Beauty Institute-Carrollwood,9,,,,3,33,,,www.regency.edu
468963,Regency Beauty Institute-Clearwater,9,,,,3,15,,,www.regency.edu
469054,Regency Beauty Institute-Newport News,46,,,,3,119,,,www.regency.edu
469124,Regency Beauty Institute-Lewisville,43,,,,3,35,,,www.regency.edu
469133,Regency Beauty Institute-Dallas,43,,,,3,20,,,www.regency.edu
469142,Regency Beauty Institute-Plano,43,,,,3,43,,,www.regency.edu
469151,Empire Beauty School-Virginia Beach,46,,,,3,167,,,www.empire.edu
469160,Ross Medical Education Center-Morgantown,48,,,,3,64,,,www.rosseducation.edu
469197,Paul Mitchell the School-Ogden,44,,,,3,125,,,ogden.paulmitchell.edu/
469407,Everest Institute-Bensalem,38,,,,3,244,,,bensalem.everestinstitute.edu/
469416,Golf Academy of America-Farmers Branch,43,17150,17150,,3,80,,,www.golfacademy.edu
469586,Utah College of Massage Therapy-Dallas,43,,,,3,324,,,www.texasmassagetherapy.com
469610,Miami Ad School-New York,32,17400,17400,,3,99,,,www.miamiadschool.com
469629,Dade Medical College-West Palm Beach,9,,,,3,263,,,www.dademedical.edu
469638,Dade Medical College-Jacksonville,9,,,,3,233,,,www.dademedical.edu
469647,WestMed College,5,,,,2,366,,,www.westmedcollege.edu
469911,Larry's Barber College,13,,,,3,142,,,www.larrysbarbercollege.com
469920,Futura Career Institute,9,9000,9000,,3,138,,,www.futuracareerinstitute.net
469957,Access Careers,32,,,,3,286,,,www.accesscareers.edu
469993,Flair Beauty College,5,,,,3,46,,,flairbeautycollege.com/fbc
470047,Eternity Cosmetology School,9,,,,3,177,,,www.eternitycschool.com
470092,Tri-State Institute of Hair Design,17,,,,3,56,,,tristatehairschool.com
470162,Vogue College of Cosmetology-San Antonio Fredericksburg,43,,,,3,116,,,voguebeautycollege.com
470223,Vogue College of Cosmetology,43,,,,3,116,,,voguebeautycollege.com
470296,Tomorrow's Image Barber Academy of Virginia,46,,,,3,24,,,www.tomorrowsimage.com
470302,Excel Learning Center,43,,,,3,171,,,www.excel.edu
470393,College of International Esthetics Inc,6,,,,3,86,,,www.internationalesthetics.com
470852,Medical Allied Career Center,5,,,,3,63,,,www.medicalalliedcareercenter.com
470861,Bais HaMedrash and Mesivta of Baltimore,20,12250,12250,0.96,2,59,,,www.bhmb.org
470870,Long Island Barber Institute,32,,,,3,61,,,www.libarberinstitute.org/#
470889,Salon Institute-Toledo Campus,35,,,,3,105,,,www.saloninstitute.com
470898,American Institute of Medical Sonography,28,,,,3,48,,,aimsed.edu
470904,Curve Metric School of Hair Design,13,,,,3,47,,,curvemetric.com
474863,Athena Career Academy,35,,,,3,165,,,www.athenacareers.com
474881,Yeshiva Gedolah Zichron Leyma,30,11500,11500,1,2,28,,,
474890,The Barber School,44,,,,3,187,,,www.thebarberschool.com
474906,Be'er Yaakov Talmudic Seminary,32,8350,8350,1,2,382,,,
474915,RGV Careers,43,,,,3,524,,,www.rgvcareers.edu
474924,Alexander Academy,21,,,,3,58,,,www.alexanderacademy.com
474933,LeMelange Academy of Hair,5,,,,3,56,,,lemelangeacademy.com
474942,Aveda Institute-Tucson,3,,,,3,140,,,www.avedainstitutetucson.com
474997,Velvet Touch Academy of Cosmetology,12,,,,3,41,,,www.velvettouchacademy.com
475015,Ambiance Beauty & Barber Academy Inc,9,,,,3,39,,,www.ambiancebeautyacademy.com
475024,Diamond Beauty College,5,,,,3,146,,,www.diamondbeauty.edu
475033,University Academy of Hair Design,1,,,,3,43,,,www.uahairdesign.com
475042,Florida Institute of Recording Sound and Technology,9,,,,3,170,,,www.first.edu
475060,New Dimensions Beauty Academy Inc,6,,,,3,57,,,https://www.newdimensionsbeauty.com
475079,Jolei's Hair Institute,40,,,,3,30,,,www.jhisoc.com
475097,Paul Mitchell the School-Reno,28,,,,3,180,,,reno.paulmitchell.edu/
475121,Boise Barber College,12,,,,3,42,,,boisebarbercollege.com
475130,Austin Kade Academy,12,,,,3,193,,,www.austinkade.com
